Tract ID,County,Vacant Units,Year
4414.01,Alameda,71,2020
4414.02,Alameda,90,2020
4415.01,Alameda,9,2020
4415.03,Alameda,128,2020
4415.21,Alameda,68,2020
4415.22,Alameda,26,2020
4415.23,Alameda,39,2020
4415.24,Alameda,73,2020
4415.25,Alameda,29,2020
4416.01,Alameda,22,2020
4416.02,Alameda,125,2020
4417.01,Alameda,66,2020
4417.02,Alameda,90,2020
4418,Alameda,59,2020
4419.21,Alameda,103,2020
4419.23,Alameda,332,2020
4419.24,Alameda,109,2020
4419.26,Alameda,21,2020
4419.27,Alameda,209,2020
4419.28,Alameda,71,2020
4419.29,Alameda,124,2020
4420,Alameda,54,2020
4421,Alameda,120,2020
4422,Alameda,39,2020
4423.01,Alameda,17,2020
4423.02,Alameda,129,2020
4424,Alameda,66,2020
4425.01,Alameda,53,2020
4425.02,Alameda,0,2020
4426.01,Alameda,23,2020
4426.02,Alameda,141,2020
4427,Alameda,40,2020
4428,Alameda,16,2020
4429,Alameda,109,2020
4430.01,Alameda,32,2020
4430.02,Alameda,22,2020
4431.02,Alameda,49,2020
4431.03,Alameda,50,2020
4431.04,Alameda,100,2020
4431.05,Alameda,60,2020
4432,Alameda,29,2020
4433.01,Alameda,0,2020
4433.21,Alameda,133,2020
4433.22,Alameda,31,2020
4441,Alameda,93,2020
4442,Alameda,104,2020
4443.01,Alameda,15,2020
4443.03,Alameda,0,2020
4443.04,Alameda,88,2020
4444,Alameda,36,2020
4445,Alameda,67,2020
4446.01,Alameda,66,2020
4446.02,Alameda,117,2020
4501.01,Alameda,163,2020
4501.02,Alameda,51,2020
4502,Alameda,43,2020
4503,Alameda,64,2020
4504,Alameda,83,2020
4505.01,Alameda,37,2020
4505.02,Alameda,0,2020
4506.01,Alameda,79,2020
4506.03,Alameda,17,2020
4506.04,Alameda,54,2020
4506.05,Alameda,41,2020
4506.06,Alameda,53,2020
4506.07,Alameda,488,2020
4506.08,Alameda,30,2020
4506.09,Alameda,82,2020
4507.01,Alameda,119,2020
4507.41,Alameda,38,2020
4507.42,Alameda,89,2020
4507.43,Alameda,120,2020
4507.44,Alameda,34,2020
4507.45,Alameda,79,2020
4507.46,Alameda,0,2020
4507.50,Alameda,93,2020
4507.51,Alameda,84,2020
4507.52,Alameda,39,2020
4511.02,Alameda,40,2020
4511.03,Alameda,42,2020
4511.04,Alameda,106,2020
4512.01,Alameda,16,2020
4512.02,Alameda,55,2020
4513,Alameda,43,2020
4514.01,Alameda,115,2020
4514.03,Alameda,16,2020
4514.04,Alameda,106,2020
4515.01,Alameda,87,2020
4515.03,Alameda,74,2020
4515.04,Alameda,21,2020
4515.05,Alameda,8,2020
4515.06,Alameda,35,2020
4516.01,Alameda,92,2020
4516.02,Alameda,200,2020
4517.01,Alameda,32,2020
4517.03,Alameda,0,2020
4517.04,Alameda,86,2020
9819,Alameda,0,2020
9820,Alameda,0,2020
9821,Alameda,12,2020
9832,Alameda,33,2020
9900,Alameda,0,2020
3010,Contra Costa,573,2020
3020.05,Contra Costa,59,2020
3020.06,Contra Costa,0,2020
3020.07,Contra Costa,89,2020
3020.09,Contra Costa,19,2020
3020.11,Contra Costa,46,2020
3020.12,Contra Costa,21,2020
3020.13,Contra Costa,0,2020
3020.14,Contra Costa,39,2020
3031.04,Contra Costa,54,2020
3031.05,Contra Costa,34,2020
3031.06,Contra Costa,150,2020
3031.07,Contra Costa,71,2020
3032.02,Contra Costa,214,2020
3032.04,Contra Costa,25,2020
3032.06,Contra Costa,0,2020
3032.07,Contra Costa,147,2020
3032.08,Contra Costa,33,2020
3032.09,Contra Costa,32,2020
3032.10,Contra Costa,60,2020
3032.11,Contra Costa,18,2020
3040.01,Contra Costa,115,2020
3040.02,Contra Costa,13,2020
3040.03,Contra Costa,197,2020
3040.04,Contra Costa,162,2020
3040.06,Contra Costa,0,2020
3040.07,Contra Costa,27,2020
3050,Contra Costa,218,2020
3060.02,Contra Costa,47,2020
3060.03,Contra Costa,129,2020
3060.04,Contra Costa,0,2020
3071.01,Contra Costa,17,2020
3071.02,Contra Costa,57,2020
3072.01,Contra Costa,77,2020
3072.02,Contra Costa,70,2020
3072.04,Contra Costa,60,2020
3072.05,Contra Costa,29,2020
3080.01,Contra Costa,20,2020
3080.02,Contra Costa,38,2020
3090,Contra Costa,70,2020
3100,Contra Costa,44,2020
3110,Contra Costa,25,2020
3120,Contra Costa,96,2020
3131.02,Contra Costa,58,2020
3131.04,Contra Costa,11,2020
3131.05,Contra Costa,136,2020
3131.06,Contra Costa,58,2020
3131.07,Contra Costa,70,2020
3132.03,Contra Costa,30,2020
3132.04,Contra Costa,46,2020
3132.05,Contra Costa,0,2020
3132.06,Contra Costa,88,2020
3141.02,Contra Costa,16,2020
3141.03,Contra Costa,155,2020
3141.05,Contra Costa,37,2020
3141.06,Contra Costa,0,2020
3142,Contra Costa,50,2020
3150,Contra Costa,0,2020
3160,Contra Costa,11,2020
3170,Contra Costa,38,2020
3180,Contra Costa,0,2020
3190.01,Contra Costa,0,2020
3190.02,Contra Costa,132,2020
3200.01,Contra Costa,135,2020
3200.03,Contra Costa,10,2020
3200.04,Contra Costa,118,2020
3211.01,Contra Costa,112,2020
3211.02,Contra Costa,20,2020
3211.03,Contra Costa,55,2020
3212,Contra Costa,137,2020
3220,Contra Costa,60,2020
3230,Contra Costa,36,2020
3240.02,Contra Costa,209,2020
3240.03,Contra Costa,17,2020
3240.04,Contra Costa,83,2020
3250,Contra Costa,17,2020
3260,Contra Costa,34,2020
3270.01,Contra Costa,0,2020
3270.02,Contra Costa,82,2020
3280,Contra Costa,94,2020
3290,Contra Costa,92,2020
3300,Contra Costa,24,2020
3310,Contra Costa,96,2020
3320,Contra Costa,109,2020
3331.01,Contra Costa,19,2020
3331.02,Contra Costa,53,2020
3332,Contra Costa,13,2020
3340.01,Contra Costa,146,2020
3340.06,Contra Costa,8,2020
3340.07,Contra Costa,40,2020
3340.08,Contra Costa,88,2020
3342,Contra Costa,148,2020
3350,Contra Costa,131,2020
3361.01,Contra Costa,40,2020
3361.03,Contra Costa,0,2020
3361.04,Contra Costa,13,2020
3362.01,Contra Costa,37,2020
3362.02,Contra Costa,48,2020
3371,Contra Costa,19,2020
3372.01,Contra Costa,14,2020
3372.02,Contra Costa,0,2020
3373,Contra Costa,0,2020
3381.01,Contra Costa,11,2020
3381.02,Contra Costa,6,2020
3382.01,Contra Costa,29,2020
3382.03,Contra Costa,0,2020
3382.04,Contra Costa,24,2020
3383.01,Contra Costa,36,2020
3383.02,Contra Costa,107,2020
3390.01,Contra Costa,133,2020
3390.03,Contra Costa,90,2020
3390.04,Contra Costa,101,2020
3400.01,Contra Costa,151,2020
3400.03,Contra Costa,0,2020
3400.04,Contra Costa,62,2020
3410,Contra Costa,56,2020
3430.01,Contra Costa,41,2020
3430.02,Contra Costa,244,2020
3430.03,Contra Costa,80,2020
3451.01,Contra Costa,106,2020
3451.02,Contra Costa,0,2020
3451.03,Contra Costa,83,2020
3451.05,Contra Costa,218,2020
3451.11,Contra Costa,43,2020
3451.12,Contra Costa,69,2020
3451.13,Contra Costa,37,2020
3451.14,Contra Costa,70,2020
3451.15,Contra Costa,0,2020
3451.16,Contra Costa,35,2020
3451.17,Contra Costa,0,2020
3451.18,Contra Costa,100,2020
3452.03,Contra Costa,185,2020
3452.04,Contra Costa,61,2020
3452.05,Contra Costa,160,2020
3452.06,Contra Costa,0,2020
3461.01,Contra Costa,22,2020
3461.02,Contra Costa,99,2020
3462.03,Contra Costa,18,2020
3462.04,Contra Costa,31,2020
3462.05,Contra Costa,77,2020
3462.06,Contra Costa,84,2020
3470,Contra Costa,83,2020
3480,Contra Costa,83,2020
3490,Contra Costa,58,2020
3500,Contra Costa,177,2020
3511.01,Contra Costa,141,2020
3511.03,Contra Costa,68,2020
3511.04,Contra Costa,224,2020
3511.05,Contra Costa,62,2020
3512,Contra Costa,72,2020
3521.01,Contra Costa,0,2020
3521.02,Contra Costa,82,2020
3522.01,Contra Costa,14,2020
3522.02,Contra Costa,25,2020
3530.01,Contra Costa,119,2020
3530.02,Contra Costa,40,2020
3540.01,Contra Costa,15,2020
3540.02,Contra Costa,128,2020
3551.07,Contra Costa,45,2020
3551.09,Contra Costa,90,2020
3551.10,Contra Costa,59,2020
3551.11,Contra Costa,42,2020
3551.12,Contra Costa,19,2020
3551.13,Contra Costa,52,2020
3551.15,Contra Costa,40,2020
3551.18,Contra Costa,39,2020
3551.19,Contra Costa,14,2020
3551.20,Contra Costa,0,2020
3551.21,Contra Costa,0,2020
3551.22,Contra Costa,0,2020
3551.23,Contra Costa,73,2020
3551.24,Contra Costa,21,2020
3551.25,Contra Costa,0,2020
3551.26,Contra Costa,0,2020
3552.01,Contra Costa,150,2020
3552.02,Contra Costa,201,2020
3553.02,Contra Costa,12,2020
3553.06,Contra Costa,17,2020
3553.07,Contra Costa,75,2020
3553.08,Contra Costa,46,2020
3553.09,Contra Costa,19,2020
3553.10,Contra Costa,0,2020
3560.01,Contra Costa,0,2020
3560.02,Contra Costa,108,2020
3570,Contra Costa,106,2020
3580,Contra Costa,43,2020
3591.02,Contra Costa,76,2020
3591.03,Contra Costa,201,2020
3591.04,Contra Costa,23,2020
3591.05,Contra Costa,0,2020
3592.02,Contra Costa,35,2020
3592.03,Contra Costa,88,2020
3592.04,Contra Costa,6,2020
3601.01,Contra Costa,109,2020
3601.02,Contra Costa,13,2020
3602,Contra Costa,141,2020
3610,Contra Costa,161,2020
3620,Contra Costa,64,2020
3630,Contra Costa,226,2020
3640.02,Contra Costa,112,2020
3650.02,Contra Costa,162,2020
3650.03,Contra Costa,217,2020
3660.01,Contra Costa,62,2020
3660.02,Contra Costa,47,2020
3671,Contra Costa,84,2020
3672,Contra Costa,66,2020
3680.01,Contra Costa,116,2020
3680.02,Contra Costa,38,2020
3690.01,Contra Costa,158,2020
3690.02,Contra Costa,29,2020
3700,Contra Costa,20,2020
3710,Contra Costa,106,2020
3720,Contra Costa,108,2020
3730,Contra Costa,37,2020
3740,Contra Costa,58,2020
3750,Contra Costa,57,2020
3760,Contra Costa,367,2020
3770,Contra Costa,174,2020
3780,Contra Costa,147,2020
3790,Contra Costa,197,2020
3800.01,Contra Costa,148,2020
3800.02,Contra Costa,94,2020
3810,Contra Costa,161,2020
3820,Contra Costa,65,2020
3830,Contra Costa,44,2020
3840,Contra Costa,67,2020
3851,Contra Costa,33,2020
3852,Contra Costa,50,2020
3860,Contra Costa,26,2020
3870,Contra Costa,77,2020
3880,Contra Costa,33,2020
3891,Contra Costa,81,2020
3892,Contra Costa,108,2020
3901,Contra Costa,111,2020
3902,Contra Costa,36,2020
3910,Contra Costa,29,2020
3920,Contra Costa,81,2020
3922.01,Contra Costa,51,2020
3922.02,Contra Costa,106,2020
3923,Contra Costa,43,2020
9800,Contra Costa,0,2020
9900,Contra Costa,0,2020
1011,Marin,0,2020
1012,Marin,25,2020
1021,Marin,44,2020
1022.02,Marin,18,2020
1022.03,Marin,63,2020
1031,Marin,78,2020
1032,Marin,93,2020
1041.02,Marin,99,2020
1041.03,Marin,0,2020
1041.04,Marin,132,2020
1042,Marin,71,2020
1043,Marin,28,2020
1050.01,Marin,58,2020
1050.02,Marin,214,2020
1060.01,Marin,52,2020
1060.02,Marin,15,2020
1070,Marin,0,2020
1081,Marin,23,2020
1082.01,Marin,51,2020
1082.02,Marin,74,2020
1090.01,Marin,98,2020
1090.02,Marin,46,2020
1101,Marin,295,2020
1102,Marin,132,2020
1110.01,Marin,37,2020
1110.02,Marin,59,2020
1121,Marin,0,2020
1122.02,Marin,20,2020
1122.03,Marin,0,2020
1122.04,Marin,0,2020
1130,Marin,153,2020
1141,Marin,282,2020
1142,Marin,35,2020
1150,Marin,108,2020
1160,Marin,36,2020
1170,Marin,137,2020
1181,Marin,84,2020
1191,Marin,103,2020
1192.01,Marin,24,2020
1192.02,Marin,70,2020
1200.01,Marin,29,2020
1200.02,Marin,251,2020
1211,Marin,180,2020
1212,Marin,78,2020
1220,Marin,0,2020
1230,Marin,176,2020
1241,Marin,116,2020
1242,Marin,313,2020
1250,Marin,112,2020
1261,Marin,255,2020
1262,Marin,220,2020
1270,Marin,198,2020
1281,Marin,0,2020
1282,Marin,138,2020
1290,Marin,75,2020
1302.01,Marin,155,2020
1302.03,Marin,26,2020
1302.04,Marin,68,2020
1311,Marin,51,2020
1321,Marin,889,2020
1322,Marin,537,2020
1330,Marin,695,2020
9901,Marin,0,2020
2002.01,Napa,78,2020
2002.02,Napa,146,2020
2002.03,Napa,137,2020
2003.01,Napa,158,2020
2003.02,Napa,28,2020
2004,Napa,164,2020
2005.01,Napa,244,2020
2005.03,Napa,35,2020
2005.04,Napa,341,2020
2005.05,Napa,125,2020
2006.01,Napa,82,2020
2006.02,Napa,164,2020
2007.03,Napa,33,2020
2007.04,Napa,28,2020
2007.05,Napa,46,2020
2007.06,Napa,27,2020
2007.07,Napa,116,2020
2008.02,Napa,178,2020
2008.03,Napa,64,2020
2008.04,Napa,59,2020
2009,Napa,23,2020
2010.03,Napa,73,2020
2010.04,Napa,64,2020
2010.05,Napa,53,2020
2010.06,Napa,75,2020
2010.07,Napa,0,2020
2011.01,Napa,31,2020
2011.02,Napa,269,2020
2012,Napa,225,2020
2013,Napa,359,2020
2014.01,Napa,925,2020
2014.02,Napa,113,2020
2014.03,Napa,57,2020
2015,Napa,433,2020
2016.01,Napa,144,2020
2016.02,Napa,402,2020
2017,Napa,541,2020
2018,Napa,351,2020
2019,Napa,204,2020
2020,Napa,260,2020
101.01,San Francisco,180,2020
101.02,San Francisco,95,2020
102.01,San Francisco,231,2020
102.02,San Francisco,294,2020
103,San Francisco,273,2020
104.01,San Francisco,148,2020
104.02,San Francisco,326,2020
105,San Francisco,265,2020
106,San Francisco,355,2020
107.01,San Francisco,211,2020
107.02,San Francisco,137,2020
108,San Francisco,399,2020
109.01,San Francisco,153,2020
109.02,San Francisco,230,2020
110.01,San Francisco,130,2020
110.02,San Francisco,169,2020
111.01,San Francisco,55,2020
111.02,San Francisco,246,2020
112,San Francisco,447,2020
113,San Francisco,148,2020
117,San Francisco,357,2020
118,San Francisco,85,2020
119.01,San Francisco,310,2020
119.02,San Francisco,307,2020
120.01,San Francisco,115,2020
120.02,San Francisco,251,2020
121,San Francisco,277,2020
122.02,San Francisco,99,2020
122.03,San Francisco,65,2020
122.04,San Francisco,272,2020
123.01,San Francisco,371,2020
123.02,San Francisco,253,2020
124.03,San Francisco,88,2020
124.04,San Francisco,401,2020
124.05,San Francisco,164,2020
124.06,San Francisco,50,2020
125.02,San Francisco,84,2020
125.03,San Francisco,456,2020
125.04,San Francisco,88,2020
126.01,San Francisco,131,2020
126.02,San Francisco,184,2020
127,San Francisco,178,2020
128.01,San Francisco,202,2020
128.02,San Francisco,48,2020
129.01,San Francisco,152,2020
129.02,San Francisco,95,2020
130.01,San Francisco,167,2020
130.02,San Francisco,201,2020
131.01,San Francisco,414,2020
131.02,San Francisco,308,2020
132,San Francisco,385,2020
133,San Francisco,242,2020
134.01,San Francisco,188,2020
134.02,San Francisco,165,2020
135,San Francisco,265,2020
151,San Francisco,405,2020
152.01,San Francisco,126,2020
152.02,San Francisco,123,2020
153,San Francisco,82,2020
154.01,San Francisco,112,2020
154.02,San Francisco,97,2020
155,San Francisco,147,2020
156,San Francisco,152,2020
157.01,San Francisco,92,2020
157.02,San Francisco,97,2020
158.01,San Francisco,186,2020
158.02,San Francisco,103,2020
159,San Francisco,188,2020
160,San Francisco,274,2020
161.01,San Francisco,80,2020
161.02,San Francisco,219,2020
162,San Francisco,463,2020
163,San Francisco,84,2020
164,San Francisco,250,2020
165,San Francisco,178,2020
166.01,San Francisco,88,2020
166.02,San Francisco,169,2020
167,San Francisco,159,2020
168.01,San Francisco,192,2020
168.02,San Francisco,251,2020
169,San Francisco,143,2020
170,San Francisco,249,2020
171.01,San Francisco,269,2020
171.02,San Francisco,121,2020
176.02,San Francisco,142,2020
176.03,San Francisco,231,2020
176.04,San Francisco,480,2020
177,San Francisco,159,2020
178.01,San Francisco,193,2020
178.03,San Francisco,196,2020
178.04,San Francisco,283,2020
179.03,San Francisco,51,2020
180,San Francisco,310,2020
201.01,San Francisco,260,2020
201.02,San Francisco,265,2020
202.01,San Francisco,34,2020
202.02,San Francisco,216,2020
203,San Francisco,246,2020
204.01,San Francisco,347,2020
204.02,San Francisco,262,2020
205,San Francisco,89,2020
206.01,San Francisco,54,2020
206.02,San Francisco,78,2020
207.01,San Francisco,305,2020
207.02,San Francisco,122,2020
208.01,San Francisco,82,2020
208.02,San Francisco,0,2020
209,San Francisco,119,2020
210,San Francisco,374,2020
211,San Francisco,170,2020
212,San Francisco,100,2020
213,San Francisco,80,2020
214,San Francisco,93,2020
215,San Francisco,304,2020
216,San Francisco,141,2020
217,San Francisco,32,2020
218,San Francisco,83,2020
226,San Francisco,231,2020
227.02,San Francisco,44,2020
227.04,San Francisco,226,2020
228.01,San Francisco,125,2020
228.02,San Francisco,54,2020
228.03,San Francisco,112,2020
229.01,San Francisco,56,2020
229.02,San Francisco,105,2020
229.03,San Francisco,149,2020
230.01,San Francisco,70,2020
230.03,San Francisco,79,2020
231.02,San Francisco,42,2020
231.03,San Francisco,124,2020
232,San Francisco,190,2020
233,San Francisco,55,2020
234,San Francisco,63,2020
251,San Francisco,126,2020
252,San Francisco,281,2020
253,San Francisco,237,2020
254.01,San Francisco,0,2020
254.02,San Francisco,31,2020
254.03,San Francisco,128,2020
255.01,San Francisco,0,2020
255.02,San Francisco,15,2020
256,San Francisco,117,2020
257.01,San Francisco,30,2020
257.02,San Francisco,55,2020
258,San Francisco,18,2020
259,San Francisco,48,2020
260.01,San Francisco,45,2020
260.02,San Francisco,84,2020
260.03,San Francisco,18,2020
260.04,San Francisco,67,2020
261,San Francisco,55,2020
262.01,San Francisco,75,2020
262.02,San Francisco,6,2020
263.01,San Francisco,37,2020
263.02,San Francisco,78,2020
263.03,San Francisco,39,2020
264.01,San Francisco,30,2020
264.02,San Francisco,10,2020
264.03,San Francisco,0,2020
264.04,San Francisco,0,2020
301.01,San Francisco,156,2020
301.02,San Francisco,116,2020
302.01,San Francisco,58,2020
302.02,San Francisco,180,2020
303.01,San Francisco,347,2020
303.02,San Francisco,47,2020
304,San Francisco,84,2020
305,San Francisco,53,2020
306,San Francisco,14,2020
307,San Francisco,136,2020
308,San Francisco,49,2020
309,San Francisco,82,2020
310,San Francisco,122,2020
311,San Francisco,90,2020
312.01,San Francisco,45,2020
312.02,San Francisco,46,2020
313.01,San Francisco,40,2020
313.02,San Francisco,98,2020
314.01,San Francisco,144,2020
314.02,San Francisco,44,2020
326.01,San Francisco,66,2020
326.02,San Francisco,66,2020
327,San Francisco,143,2020
328.01,San Francisco,67,2020
328.02,San Francisco,48,2020
329.01,San Francisco,100,2020
329.02,San Francisco,27,2020
330.01,San Francisco,51,2020
330.02,San Francisco,39,2020
331,San Francisco,121,2020
332.01,San Francisco,102,2020
332.03,San Francisco,149,2020
332.04,San Francisco,131,2020
351.01,San Francisco,112,2020
351.02,San Francisco,17,2020
352.01,San Francisco,96,2020
352.02,San Francisco,71,2020
353,San Francisco,198,2020
354,San Francisco,50,2020
401,San Francisco,219,2020
402,San Francisco,172,2020
426.01,San Francisco,244,2020
426.02,San Francisco,245,2020
427,San Francisco,261,2020
428,San Francisco,157,2020
451,San Francisco,104,2020
452.01,San Francisco,18,2020
452.02,San Francisco,55,2020
476,San Francisco,218,2020
477.01,San Francisco,104,2020
477.02,San Francisco,160,2020
478.01,San Francisco,64,2020
478.02,San Francisco,124,2020
479.02,San Francisco,104,2020
479.03,San Francisco,70,2020
479.04,San Francisco,80,2020
601,San Francisco,28,2020
604,San Francisco,61,2020
605.02,San Francisco,52,2020
607.01,San Francisco,293,2020
607.02,San Francisco,239,2020
607.03,San Francisco,245,2020
610,San Francisco,27,2020
611.01,San Francisco,139,2020
611.02,San Francisco,66,2020
612,San Francisco,143,2020
614.01,San Francisco,85,2020
614.02,San Francisco,44,2020
615.01,San Francisco,592,2020
615.02,San Francisco,452,2020
615.03,San Francisco,289,2020
615.04,San Francisco,448,2020
615.05,San Francisco,309,2020
615.06,San Francisco,28,2020
615.07,San Francisco,44,2020
615.08,San Francisco,489,2020
9802,San Francisco,0,2020
9803,San Francisco,0,2020
9804.01,San Francisco,0,2020
9805.01,San Francisco,0,2020
9806,San Francisco,81,2020
9809,San Francisco,49,2020
9901,San Francisco,0,2020
9902,San Francisco,0,2020
6001,San Mateo,60,2020
6002,San Mateo,115,2020
6003,San Mateo,0,2020
6004.01,San Mateo,11,2020
6004.02,San Mateo,71,2020
6005.01,San Mateo,17,2020
6005.02,San Mateo,31,2020
6006,San Mateo,48,2020
6007.01,San Mateo,0,2020
6007.02,San Mateo,60,2020
6008,San Mateo,205,2020
6009,San Mateo,71,2020
6010,San Mateo,31,2020
6011,San Mateo,96,2020
6012,San Mateo,0,2020
6013.01,San Mateo,22,2020
6013.02,San Mateo,21,2020
6014,San Mateo,149,2020
6015.01,San Mateo,57,2020
6015.02,San Mateo,82,2020
6016.01,San Mateo,78,2020
6016.03,San Mateo,42,2020
6016.04,San Mateo,105,2020
6016.05,San Mateo,59,2020
6017,San Mateo,21,2020
6018,San Mateo,35,2020
6019.01,San Mateo,22,2020
6019.02,San Mateo,115,2020
6020.01,San Mateo,195,2020
6020.02,San Mateo,0,2020
6021,San Mateo,32,2020
6022.01,San Mateo,61,2020
6022.02,San Mateo,164,2020
6023,San Mateo,65,2020
6024,San Mateo,28,2020
6025,San Mateo,55,2020
6026.01,San Mateo,103,2020
6026.02,San Mateo,0,2020
6027,San Mateo,26,2020
6028,San Mateo,0,2020
6029,San Mateo,96,2020
6030,San Mateo,82,2020
6031,San Mateo,48,2020
6032,San Mateo,85,2020
6033,San Mateo,36,2020
6034,San Mateo,54,2020
6037,San Mateo,8,2020
6038.01,San Mateo,51,2020
6038.02,San Mateo,66,2020
6039,San Mateo,82,2020
6040,San Mateo,32,2020
6041.02,San Mateo,86,2020
6041.03,San Mateo,58,2020
6041.04,San Mateo,143,2020
6042,San Mateo,85,2020
6044,San Mateo,122,2020
6045,San Mateo,75,2020
6046,San Mateo,29,2020
6047,San Mateo,43,2020
6048,San Mateo,101,2020
6049,San Mateo,66,2020
6050,San Mateo,151,2020
6051,San Mateo,94,2020
6052,San Mateo,38,2020
6053,San Mateo,62,2020
6054,San Mateo,147,2020
6055.01,San Mateo,101,2020
6055.02,San Mateo,61,2020
6056,San Mateo,171,2020
6057,San Mateo,201,2020
6058,San Mateo,29,2020
6059.01,San Mateo,302,2020
6059.02,San Mateo,88,2020
6060,San Mateo,122,2020
6061,San Mateo,97,2020
6062.01,San Mateo,25,2020
6062.02,San Mateo,56,2020
6063,San Mateo,209,2020
6064,San Mateo,275,2020
6065,San Mateo,78,2020
6066,San Mateo,53,2020
6067,San Mateo,34,2020
6068,San Mateo,41,2020
6069,San Mateo,6,2020
6070,San Mateo,118,2020
6071,San Mateo,59,2020
6072,San Mateo,200,2020
6073,San Mateo,16,2020
6074,San Mateo,141,2020
6075,San Mateo,261,2020
6076,San Mateo,33,2020
6077.01,San Mateo,46,2020
6077.02,San Mateo,18,2020
6078,San Mateo,12,2020
6079,San Mateo,140,2020
6080.01,San Mateo,113,2020
6080.02,San Mateo,29,2020
6080.13,San Mateo,83,2020
6080.23,San Mateo,26,2020
6080.24,San Mateo,106,2020
6080.25,San Mateo,256,2020
6081,San Mateo,0,2020
6082,San Mateo,30,2020
6083,San Mateo,76,2020
6084,San Mateo,72,2020
6085.01,San Mateo,175,2020
6085.02,San Mateo,27,2020
6086,San Mateo,29,2020
6087,San Mateo,296,2020
6088,San Mateo,48,2020
6089,San Mateo,218,2020
6090,San Mateo,114,2020
6091,San Mateo,32,2020
6092.01,San Mateo,117,2020
6092.02,San Mateo,107,2020
6093,San Mateo,83,2020
6094,San Mateo,92,2020
6095,San Mateo,44,2020
6096.01,San Mateo,45,2020
6096.02,San Mateo,0,2020
6096.03,San Mateo,95,2020
6097,San Mateo,84,2020
6098,San Mateo,35,2020
6099,San Mateo,43,2020
6100,San Mateo,68,2020
6101,San Mateo,22,2020
6102.01,San Mateo,31,2020
6102.02,San Mateo,203,2020
6102.03,San Mateo,46,2020
6103.02,San Mateo,141,2020
6103.03,San Mateo,70,2020
6103.04,San Mateo,95,2020
6104,San Mateo,33,2020
6105,San Mateo,69,2020
6106.01,San Mateo,77,2020
6106.02,San Mateo,48,2020
6107,San Mateo,257,2020
6108,San Mateo,18,2020
6109.01,San Mateo,26,2020
6109.02,San Mateo,91,2020
6110,San Mateo,92,2020
6111,San Mateo,44,2020
6112,San Mateo,34,2020
6113,San Mateo,92,2020
6114,San Mateo,231,2020
6115,San Mateo,126,2020
6116,San Mateo,27,2020
6117,San Mateo,316,2020
6118,San Mateo,42,2020
6119.01,San Mateo,9,2020
6119.02,San Mateo,70,2020
6120.01,San Mateo,18,2020
6120.02,San Mateo,110,2020
6121.01,San Mateo,140,2020
6121.02,San Mateo,98,2020
6125,San Mateo,340,2020
6126,San Mateo,122,2020
6127,San Mateo,11,2020
6128,San Mateo,69,2020
6129,San Mateo,241,2020
6130,San Mateo,215,2020
6132,San Mateo,174,2020
6133,San Mateo,50,2020
6134,San Mateo,136,2020
6135.01,San Mateo,0,2020
6135.02,San Mateo,134,2020
6136,San Mateo,293,2020
6137.01,San Mateo,209,2020
6137.02,San Mateo,185,2020
6138,San Mateo,620,2020
6139,San Mateo,19,2020
6140,San Mateo,82,2020
9843,San Mateo,0,2020
9901,San Mateo,0,2020
5001,Santa Clara,234,2020
5002,Santa Clara,229,2020
5003,Santa Clara,134,2020
5004,Santa Clara,11,2020
5005,Santa Clara,72,2020
5006,Santa Clara,73,2020
5008,Santa Clara,291,2020
5009.01,Santa Clara,127,2020
5009.02,Santa Clara,64,2020
5010,Santa Clara,84,2020
5011.01,Santa Clara,64,2020
5011.02,Santa Clara,70,2020
5012,Santa Clara,168,2020
5013,Santa Clara,184,2020
5014.01,Santa Clara,32,2020
5014.02,Santa Clara,16,2020
5015.01,Santa Clara,30,2020
5015.02,Santa Clara,0,2020
5016.01,Santa Clara,115,2020
5016.02,Santa Clara,136,2020
5017,Santa Clara,180,2020
5018,Santa Clara,50,2020
5019.01,Santa Clara,40,2020
5019.02,Santa Clara,251,2020
5020.01,Santa Clara,188,2020
5020.02,Santa Clara,72,2020
5021.01,Santa Clara,160,2020
5021.03,Santa Clara,0,2020
5021.04,Santa Clara,81,2020
5022.02,Santa Clara,91,2020
5022.03,Santa Clara,46,2020
5022.04,Santa Clara,0,2020
5023.01,Santa Clara,7,2020
5023.02,Santa Clara,23,2020
5024,Santa Clara,47,2020
5025,Santa Clara,189,2020
5026.01,Santa Clara,80,2020
5026.03,Santa Clara,52,2020
5026.04,Santa Clara,201,2020
5027.01,Santa Clara,165,2020
5027.03,Santa Clara,160,2020
5027.04,Santa Clara,59,2020
5028,Santa Clara,52,2020
5029.01,Santa Clara,80,2020
5029.02,Santa Clara,0,2020
5029.03,Santa Clara,73,2020
5029.06,Santa Clara,132,2020
5029.07,Santa Clara,28,2020
5029.08,Santa Clara,40,2020
5029.09,Santa Clara,112,2020
5029.10,Santa Clara,100,2020
5030.01,Santa Clara,56,2020
5030.02,Santa Clara,93,2020
5030.03,Santa Clara,23,2020
5031.05,Santa Clara,13,2020
5031.10,Santa Clara,35,2020
5031.11,Santa Clara,38,2020
5031.12,Santa Clara,82,2020
5031.13,Santa Clara,0,2020
5031.16,Santa Clara,0,2020
5031.17,Santa Clara,0,2020
5031.18,Santa Clara,69,2020
5031.21,Santa Clara,38,2020
5031.22,Santa Clara,54,2020
5031.23,Santa Clara,82,2020
